id,cell_type,classification_system,pt_supervoxel_id,pt_root_id
83920,BC,inhibitory_neuron,113735063661250823,864691134886413818
39473,23P,excitatory_neuron,94652559130049062,864691135938614069
21711,astrocyte,nonneuron,88952209211231622,864691136314077757
20196,6P-CT,excitatory_neuron,86366088673398684,864691136287375299
88424,23P,excitatory_neuron,77345970425740219,864691135864748414
65265,6P-IT,excitatory_neuron,104800363857135526,864691135470061394
56511,23P,excitatory_neuron,102534613318283252,864691136310935130
33641,23P,excitatory_neuron,93526384479326256,864691136011898019
36528,4P,excitatory_neuron,74816063292381614,864691135335346921
14344,oligo,nonneuron,84677307801061195,864691136237778748
8428,BC,inhibitory_neuron,81017102043204286,864691135013923734
41045,5P-IT,excitatory_neuron,74537062149410022,864691135850447559
37093,5P-IT,excitatory_neuron,91919997253242617,864691135102293792
39414,23P,excitatory_neuron,95285808906432756,864691135693657279
13551,5P-IT,excitatory_neuron,84320242004240241,864691135163239469
2279,5P-IT,excitatory_neuron,78408373602947057,864691135926307796
64202,BC,inhibitory_neuron,105146503324337270,864691135213986616
52154,4P,excitatory_neuron,98949382053177901,864691135501833821
10570,23P,excitatory_neuron,84028802904693239,864691136239607356
13118,5P-IT,excitatory_neuron,83122736737847259,864691136175581446
56201,23P,excitatory_neuron,101196851868471839,864691136123687462
79349,oligo,nonneuron,110990614455592424,864691136296750107
9404,oligo,nonneuron,82005289192565098,864691135697400085
81609,23P,excitatory_neuron,114146074985691706,864691135323849116
84112,oligo,nonneuron,112818896268412735,864691135213051704
64689,oligo,nonneuron,105009614328156944,864691136004741066
92699,OPC,nonneuron,120211050514917840,864691135463483461
37953,6P-IT,excitatory_neuron,92839875766158930,864691136176060166
4275,astrocyte,nonneuron,82126028708947307,864691136136632957
71183,oligo,nonneuron,106775293368485572,864691135403729134
1324,astrocyte,nonneuron,79740157196146268,864691135386532481
35735,5P-NP,excitatory_neuron,93887023152245114,864691135338961638
10548,23P,excitatory_neuron,84942015963385086,864691135465211710
64850,5P-IT,excitatory_neuron,105219827811491901,864691136091993268
14999,6P-IT,excitatory_neuron,84677995331417666,864691136925375818
2530,5P-IT,excitatory_neuron,80377187349609064,864691135498576147
82420,4P,excitatory_neuron,112392009872320924,864691135780821328
65453,oligo,nonneuron,103462808565410793,864691136922740708
39595,23P,excitatory_neuron,95285809443339755,864691135660968944
30703,5P-ET,excitatory_neuron,89596660665540389,864691135362104647
18865,oligo,nonneuron,85725142785088247,864691135740260203
74790,oligo,nonneuron,108530112852761422,864691135850447303
45658,23P,excitatory_neuron,98382926601022917,864691135616675177
66893,OPC,nonneuron,105491200152644921,864691135975459651
58111,4P,excitatory_neuron,102327768699937925,864691136446149507
55278,oligo,nonneuron,99524838414548784,864691136296650779
87382,oligo,nonneuron,115771497506908338,864691135058562715
42191,5P-IT,excitatory_neuron,94942761748629349,864691135753940685
37954,6P-CT,excitatory_neuron,92910931638081892,864691135481805042
69482,oligo,nonneuron,106345520553250345,864691136865059438
1064,23P,excitatory_neuron,80370246749874895,864691135874283150
89226,astrocyte,nonneuron,77838551903142843,864691135385338453
53386,4P,excitatory_neuron,100640842917845291,864691135348849623
22406,23P,excitatory_neuron,87758209041069193,864691135802415458
25069,5P-IT,excitatory_neuron,89384180848473875,864691135687321568
35244,4P,excitatory_neuron,91842825414845925,864691135360346200
60587,OPC,nonneuron,102621337902112297,864691136084759916
27455,astrocyte,nonneuron,90990772018976827,864691136194662120
56814,23P,excitatory_neuron,102885839302093388,864691135307949638
4006,oligo,nonneuron,79613919047886548,864691136330251742
40766,23P,excitatory_neuron,94796732793670982,864691135741461396
76664,23P,excitatory_neuron,111894206116933306,864691136124232742
89328,oligo,nonneuron,114655973905297578,864691136662387422
33095,oligo,nonneuron,91292795461520729,864691136620465805
24584,23P,excitatory_neuron,74460577371845601,864691136390424703
32031,oligo,nonneuron,90375801488751956,864691135850456263
20734,6P-CT,excitatory_neuron,85944427440570553,864691135447053140
31466,5P-IT,excitatory_neuron,90512760815347905,864691135942007297
12708,oligo,nonneuron,84107897881312988,864691135407324873
51422,23P,excitatory_neuron,100143519997420352,864691136438827678
54775,oligo,nonneuron,99169558786916304,864691136050875379
46597,4P,excitatory_neuron,96556913537572866,864691135502841437
76009,oligo,nonneuron,107689125171518570,864691136236706831
7693,OPC,nonneuron,81576410334239818,864691135294468876
22547,23P,excitatory_neuron,87336957440728983,864691136755063918
69256,oligo,nonneuron,106061572413434340,864691136118493976
59770,oligo,nonneuron,102265988816856181,864691136108719800
9933,OPC,nonneuron,83463309659160391,864691135197506215
52850,4P,excitatory_neuron,99091150333917016,864691135429495600
80320,oligo,nonneuron,111556587931322551,864691135103992653
88915,6P-IT,excitatory_neuron,0,0
518,23P,excitatory_neuron,79666215643078981,864691136117080228
64711,astrocyte,nonneuron,104305927020216449,864691135593534763
71524,23P,excitatory_neuron,108515132744821417,864691136106533593
76938,MC,inhibitory_neuron,111541332409395606,864691136914081521
56171,23P,excitatory_neuron,100915308038249935,864691135684339186
26040,5P-IT,excitatory_neuron,87489722246798020,864691135781589072
45993,MC,inhibitory_neuron,97187964559827158,864691135492460903
43471,oligo,nonneuron,95581302455307317,864691136482861868
54135,5P-IT,excitatory_neuron,100645515037087475,864691134885813754
88536,oligo,nonneuron,115354919971964214,864691135945563428
25359,oligo,nonneuron,87769272407203195,864691135466222149
36471,5P-IT,excitatory_neuron,93114547648679916,864691135784665651
79983,6P-IT,excitatory_neuron,110569708063068434,864691134918233610
25772,5P-ET,excitatory_neuron,88333046726087440,864691136276284941
83419,oligo,nonneuron,113380951928810974,864691135753625549
85431,oligo,nonneuron,112192449719635136,864691136390860159
80700,6P-CT,excitatory_neuron,111489449338399835,864691136267125236
31142,oligo,nonneuron,91076740285778110,864691136847997294
92793,astrocyte,nonneuron,118875899599921678,864691136422853167
90091,4P,excitatory_neuron,118721968308009765,864691135725116587
81033,23P,excitatory_neuron,112878062932414509,864691135416086714
8018,BPC,inhibitory_neuron,80663815280787289,864691135782422835
41252,4P,excitatory_neuron,96136418455663771,864691135639652923
25619,6P-CT,excitatory_neuron,88405064334792464,864691136912579313
49352,oligo,nonneuron,97623164871494686,864691135758545998
75100,6P-CT,excitatory_neuron,107545363623743013,864691135509653001
42477,oligo,nonneuron,75450756446311925,864691135593498923
32691,OPC,nonneuron,89533438411404504,864691135137141529
91010,oligo,nonneuron,117461515799556155,864691135644708079
17431,4P,excitatory_neuron,85440437724446653,864691135157315428
21001,6P-IT,excitatory_neuron,85382919791112267,864691135503512898
41224,4P,excitatory_neuron,94306350137668097,864691134887576314
80505,oligo,nonneuron,109869044345569363,864691135274080741
48560,OPC,nonneuron,97338184194747889,864691136195349462
64561,oligo,nonneuron,104515314795997566,864691135730193081
19693,6P-CT,excitatory_neuron,85238470779863712,864691135303991719
33589,23P,excitatory_neuron,92189653083524377,864691135777976765
89382,oligo,nonneuron,115570218092471568,864691136266427124
33164,5P-NP,excitatory_neuron,90451049718572082,864691136065940120
15866,23P,excitatory_neuron,85784997784763461,864691136056371928
8003,6P-IT,excitatory_neuron,81579158643442263,864691135725184939
79093,oligo,nonneuron,111412757328761095,864691135345229727
43150,oligo,nonneuron,95650434718751821,864691135454067562
87159,5P-IT,excitatory_neuron,115417867415165521,864691134885800698
74695,oligo,nonneuron,109371103016715594,864691136723408125
20979,6P-IT,excitatory_neuron,86227688251235924,864691136287274947
44307,OPC,nonneuron,95093874535803092,864691136175501062
4037,oligo,nonneuron,78628344581003181,864691135939372289
64946,oligo,nonneuron,104235627867964027,864691135510477264
25089,BC,inhibitory_neuron,87486147424722543,864691135687870432
71932,OPC,nonneuron,108726582171986727,864691136174997510
24162,4P,excitatory_neuron,87413374169734179,864691135725354155
37928,6P-CT,excitatory_neuron,93472026165306549,864691136066252696
26925,6P-IT,excitatory_neuron,87916332020407358,864691135886322288
10742,23P,excitatory_neuron,82834182447071166,864691135910422697
53693,5P-IT,excitatory_neuron,100642835111436222,864691136896840302
23675,4P,excitatory_neuron,89380813191516457,864691135212380608
61127,6P-IT,excitatory_neuron,102905081292522472,864691135429330480
43045,6P-IT,excitatory_neuron,94736121812271382,864691135561342177
69943,6P-IT,excitatory_neuron,107404144159068977,864691135133417120
45237,23P,excitatory_neuron,98381896278610897,864691136125030950
53184,4P,excitatory_neuron,100148879714492230,864691136812942963
14849,6P-IT,excitatory_neuron,84889307252471001,864691136108716984
38442,6P-CT,excitatory_neuron,92699758028198746,864691135502525109
45208,23P,excitatory_neuron,98381209016869031,864691135864684158
53825,oligo,nonneuron,98814760061305539,864691136008485804
53271,4P,excitatory_neuron,98529574299943494,864691135335283689
53809,5P-NP,excitatory_neuron,99798822901338087,864691135489617722
56726,23P,excitatory_neuron,102043475821757367,864691135754414029
41500,oligo,nonneuron,95572575752774403,864691136925355850
236,23P,excitatory_neuron,79103264884512220,864691135808111697
82212,23P,excitatory_neuron,114217749869594702,864691135726177599
2446,5P-IT,excitatory_neuron,79323167679925973,864691135644679919
52933,4P,excitatory_neuron,99513294280827958,864691135367864569
67147,23P,excitatory_neuron,107389576301082133,864691135361314392
43290,oligo,nonneuron,94947983220975606,864691135269761957
15021,oligo,nonneuron,83763133004769081,864691135777162429
79524,MC,inhibitory_neuron,111975158935718174,864691135884663408
31415,5P-ET,excitatory_neuron,91217410194988427,864691136273981965
80323,oligo,nonneuron,111768106480749263,864691135337704678
84258,oligo,nonneuron,112540924978371667,864691136341495927
39501,23P,excitatory_neuron,94229316006863569,864691135778185568
78945,5P-IT,excitatory_neuron,110355440533244928,864691135618464911
38231,6P-IT,excitatory_neuron,93261676652356023,864691135479722694
29763,5P-IT,excitatory_neuron,90228123199054514,864691135407931081
82401,4P,excitatory_neuron,112389881178794805,864691135491069031
30126,4P,excitatory_neuron,90931536635158678,864691135809954845
92992,astrocyte,nonneuron,76085449332099032,864691135155564132
76302,23P,excitatory_neuron,110696632265812945,864691135778183357
15080,6P-CT,excitatory_neuron,84889514015254816,864691136419518615
9859,pericyte,nonneuron,80883511850233710,864691136602087633
14473,MC,inhibitory_neuron,83621708321848381,864691136109133240
65032,6P-IT,excitatory_neuron,104378288227072378,864691135644587759
24623,5P-IT,excitatory_neuron,88822878887321932,864691135591401995
17770,OPC,nonneuron,85369726121182014,864691135573480173
48465,5P-ET,excitatory_neuron,96915902741958742,864691135495150736
79121,oligo,nonneuron,111553013847973566,864691135657805186
47008,oligo,nonneuron,97964700067080018,864691135780824400
23029,OPC,nonneuron,88885620709546975,864691135619986063
53297,oligo,nonneuron,100359367739883655,864691135293062924
47786,5P-IT,excitatory_neuron,96350136296751040,864691135157748068
28533,23P,excitatory_neuron,91138106644297875,864691136176780806
50400,astrocyte,nonneuron,96361336900243985,864691135740673387
80040,6P-IT,excitatory_neuron,110288370726651916,864691136973662748
43603,oligo,nonneuron,94385996347037393,864691135210017472
91847,6P-CT,excitatory_neuron,117752130332558369,864691136176005126
8894,6P-CT,excitatory_neuron,81370115203200603,864691135404051950
68054,OPC,nonneuron,106269723238469358,864691135059009435
61117,oligo,nonneuron,101988569564248870,864691135194424618
79296,oligo,nonneuron,111270783627759856,864691135501548866
15690,astrocyte,nonneuron,85431779607104536,864691135807272989
455,astrocyte,nonneuron,79875947284697056,864691135348760791
13872,5P-IT,excitatory_neuron,83900228092353512,864691135441300552
59888,6P-IT,excitatory_neuron,102899376569129446,864691136311847485
33276,astrocyte,nonneuron,93101834277147715,864691135515921619
50963,23P,excitatory_neuron,100211002859324037,864691136379558613
17115,OPC,nonneuron,86070664784077535,864691135697710101
9135,astrocyte,nonneuron,80667389095753977,864691135385368405
70523,oligo,nonneuron,106491549709319569,864691136951564255
50798,23P,excitatory_neuron,99226458379323473,864691135455599722
38403,6P-IT,excitatory_neuron,92416633716919975,864691135100914976
91202,6P-CT,excitatory_neuron,118167539435561100,864691135974875503
63038,4P,excitatory_neuron,103383711441561433,864691135741213291
44591,6P-CT,excitatory_neuron,95445032068534712,864691135015026422
53773,oligo,nonneuron,99376266771255693,864691135124693799
83621,oligo,nonneuron,113592471216757227,864691135730671033
22811,23P,excitatory_neuron,88181726572292650,864691135518283475
88190,astrocyte,nonneuron,114511731119756384,864691136090952372
13806,oligo,nonneuron,84040827873251291,864691135975643971
9813,OPC,nonneuron,82640051334814250,864691135472351026
90760,astrocyte,nonneuron,76855244575129576,864691135883865200
60855,OPC,nonneuron,100863630521794393,864691135506173798
74999,oligo,nonneuron,107684314136795293,864691134988427898
6588,4P,excitatory_neuron,81782775124384199,864691136437270942
7927,5P-IT,excitatory_neuron,82631667356900466,864691136825196142
49515,oligo,nonneuron,96991906684726069,864691136031727291
32608,5P-NP,excitatory_neuron,90449949804217319,864691135865492700
89233,23P,excitatory_neuron,76360052495647160,864691136903566002
38987,oligo,nonneuron,93264357316008771,864691135955194376
3790,astrocyte,nonneuron,78839107417160556,864691136065248664
90993,oligo,nonneuron,118305597065041463,864691135340984773
91258,oligo,nonneuron,118379745313839083,864691136020254200
50491,astrocyte,nonneuron,99575415613884726,864691135463612061
11100,23P,excitatory_neuron,82904345905526441,864691135926000142
38710,oligo,nonneuron,92770469631543087,864691135209585273
84806,6P-IT,excitatory_neuron,114230051259861139,864691136116917156
3980,6P-IT,excitatory_neuron,80386670771911087,864691136288333197
31226,5P-ET,excitatory_neuron,90865359577787738,864691136453641471
6362,4P,excitatory_neuron,81994980331579625,864691135816511567
82003,4P,excitatory_neuron,112811061577041251,864691135975448643
25219,5P-IT,excitatory_neuron,89386516102690836,864691136134985099
88763,OPC,nonneuron,114441774625351890,864691135913379736
