pre_pt_root_id,post_pt_root_id,n
864691135519632266,864691136724153853,1
864691135519632266,864691136724360957,2
864691135519632266,864691136724441085,1
864691135519632266,864691136724687613,1
864691135519632266,864691136740924764,4
864691135519706250,864691136742438492,1
864691135519706250,864691136743296484,1
864691135520154250,864691136740886108,3
864691135520154250,864691136741991772,1
864691135520154250,864691136743424348,1
864691135520216306,864691136740886108,1
864691135520262282,864691136725773053,1
864691135520262282,864691136742921308,1
864691135526064219,864691136724121853,1
864691135526073435,864691136739030126,1
864691135526073435,864691136743402862,1
864691135526405723,864691136724687613,1
864691135526412635,864691136741430364,1
864691135526414171,864691136740924764,1
864691135526528603,864691136724121853,1
864691135526528603,864691136741756252,1
864691135526691675,864691136746178532,1
864691135526751067,864691136724121853,1
864691135526791515,864691136725773053,1
864691135526791515,864691136741182812,1
864691135526897755,864691136724441085,1
864691135526897755,864691136741532764,1
864691135526899803,864691136741182812,1
864691135526901595,864691136743424348,1
864691135526912091,864691136724121853,6
864691135526922075,864691136746178532,3
864691135526922075,864691136758865774,1
864691135527195227,864691136758865774,1
864691135527289435,864691136724687613,2
864691135527289435,864691136740924764,1
864691135527531099,864691136743424348,1
864691135527711835,864691136742921308,1
864691135528255940,864691136740891740,1
864691135537424114,864691136736141422,5
864691135538054770,864691136741221468,1
864691135538100850,864691136741532764,1
864691135538101618,864691136742248046,1
864691135538110578,864691136741530460,1
864691135538114034,864691136724121853,1
864691135538114034,864691136724334845,2
864691135538114034,864691136724575741,1
864691135538118258,864691136732833902,1
864691135538129010,864691136736141422,1
864691135538133362,864691136724542973,1
864691135538134386,864691136755312238,1
864691135538134642,864691136724334845,1
864691135538147954,864691136736141422,2
864691135538147954,864691136741532764,1
864691135538225522,864691136741497180,1
864691135538442098,864691136740798556,1
864691135538722674,864691136724121853,1
864691135539118194,864691136724153853,4
864691135539118194,864691136724880893,1
864691135539118194,864691136740460636,2
864691135539132530,864691136725356541,2
864691135539313778,864691136725134589,1
864691135539629170,864691136724327165,1
864691135539629170,864691136741444444,1
864691135539684722,864691136741444444,1
864691135539775858,864691136741530460,1
864691135540002930,864691136741465692,1
864691135540002930,864691136745644004,4
864691135540002930,864691136746178532,1
864691135540028274,864691136740891740,1
864691135540028530,864691136724327165,11
864691135540028530,864691136741444444,5
864691135540028530,864691136742438492,10
864691135540068466,864691136725356541,1
864691135540440178,864691136725773053,1
864691135540454770,864691136725868541,1
864691135540473970,864691136741500252,1
864691135540488818,864691136725773053,1
864691135540488818,864691136742921308,1
864691135541476804,864691136740891740,2
864691135543494340,864691136732833902,1
864691135544379176,864691136724066557,2
864691135544395304,864691136724630269,1
864691135544396072,864691136724066557,1
864691135544396072,864691136724360957,1
864691135544396072,864691136724624125,1
864691135544396072,864691136724880893,2
864691135544396072,864691136736141422,1
864691135544396072,864691136740841564,1
864691135544403752,864691136741497692,1
864691135544646952,864691136742248046,3
864691135544647976,864691136741497692,1
864691135544771112,864691136745644004,1
864691135545204776,864691136736141422,1
864691135545256488,864691136724121853,2
864691135545266216,864691136740924764,1
864691135545266216,864691136741497180,1
864691135545332008,864691136724443389,1
864691135545362216,864691136736141422,1
864691135545362216,864691136741533532,1
864691135545378856,864691136724630269,3
864691135545555752,864691136741774684,1
864691135545601576,864691136725889277,1
864691135545971752,864691136724153853,1
864691135546024644,864691136732833902,1
864691135546142504,864691136724540157,1
864691135546329384,864691136746178532,2
864691135546339880,864691136742921308,2
864691135546339880,864691136743147612,1
864691135546460456,864691136743424348,1
864691135546497064,864691136740460636,3
864691135546939176,864691136741465692,1
864691135549842372,864691136725773053,1
864691135552225732,864691136741465692,2
864691135554290418,864691136724392701,1
864691135560482273,864691136725356541,1
864691135560527585,864691136724121853,1
864691135560821473,864691136741497692,1
864691135560838113,864691136725134589,1
864691135560863969,864691136724540157,3
864691135560863969,864691136740886108,1
864691135560912609,864691136740886108,1
864691135561048033,864691136740562012,3
864691135561048033,864691136740886108,1
864691135561072865,864691136724121853,1
864691135561072865,864691136736141422,1
864691135561072865,864691136741756252,1
864691135561269217,864691136736141422,1
864691135561276385,864691136724511485,1
864691135561342177,864691136741323612,1
864691135561358817,864691136736141422,1
864691135561424609,864691136724542973,1
864691135561529057,864691136741430364,2
864691135561537761,864691136724880893,1
864691135561548257,864691136724327165,3
864691135561548257,864691136725868541,1
864691135561749985,864691136732833902,1
864691135562001633,864691136724382973,1
864691135562001633,864691136725868541,3
864691135562001633,864691136725878269,1
864691135562001633,864691136741182812,1
864691135562001633,864691136741444444,2
864691135562001633,864691136741774684,4
864691135562001633,864691136743169372,1
864691135562114529,864691136741530460,1
864691135562236385,864691136741497180,1
864691135562493409,864691136724540157,1
864691135562960865,864691136724511485,3
864691135562992865,864691136742921308,1
864691135563024097,864691136725868541,1
864691135563024097,864691136741530460,1
864691135563024097,864691136742800476,3
864691135563024097,864691136743147612,2
864691135563024097,864691136746178532,2
864691135563031265,864691136736141422,1
864691135563031265,864691136742047324,1
864691135563052513,864691136741531228,1
864691135563052513,864691136743424348,2
864691135563095009,864691136725868541,1
864691135563095009,864691136743169372,4
864691135564545047,864691136758865774,1
864691135564550935,864691136743364188,1
864691135564552215,864691136724153853,1
864691135564557335,864691136742921308,3
864691135564557591,864691136724121853,1
864691135564558359,864691136724327165,1
864691135564627543,864691136755312238,2
864691135564635223,864691136740924764,1
864691135564642647,864691136740562012,1
864691135564654167,864691136723596797,1
864691135564669783,864691136741756252,1
864691135564678487,864691136740891740,1
864691135564681559,864691136741221468,2
864691135564686935,864691136732833902,5
864691135564734039,864691136724360957,1
864691135564734039,864691136724575741,1
864691135564734039,864691136724624125,1
864691135564734039,864691136740841564,4
864691135564734039,864691136740924764,1
864691135564734039,864691136742047324,1
864691135564777559,864691136743364188,1
864691135564857687,864691136742800476,1
864691135564862231,864691136741532764,3
864691135564862231,864691136741533532,2
864691135564888855,864691136739030126,1
864691135564988951,864691136724880893,1
864691135564988951,864691136740924764,2
864691135564991063,864691136742047324,1
864691135565062487,864691136740835932,1
864691135565063767,864691136732833902,1
864691135565104727,864691136724153853,2
864691135565296407,864691136736141422,1
864691135565343831,864691136742047324,13
864691135565361175,864691136724023037,1
864691135565379351,864691136742047324,1
864691135565382167,864691136736141422,2
864691135565389079,864691136740433756,1
864691135565433367,864691136741353820,3
864691135565449495,864691136741221468,1
864691135565472343,864691136732833902,1
864691135565520151,864691136743402862,1
864691135565521751,864691136740416092,1
864691135565544727,864691136741430364,1
864691135565544727,864691136741497692,1
864691135565549335,864691136741465692,1
864691135565549335,864691136745644004,2
864691135565578775,864691136740841564,1
864691135565582167,864691136743402862,1
864691135565589015,864691136740841564,1
864691135565622359,864691136725391357,1
864691135565643095,864691136740562012,1
864691135565770007,864691136725356541,1
864691135565820247,864691136740924764,1
864691135565852759,864691136741530460,4
864691135565872919,864691136725878269,1
864691135565878039,864691136740886108,1
864691135565913623,864691136741465692,1
864691135566020439,864691136743530606,1
864691135566051671,864691136743296484,1
864691135566293527,864691136736141422,1
864691135566293527,864691136740924764,1
864691135566293527,864691136742047324,2
864691135566499415,864691136740433756,1
864691135566499415,864691136741530460,1
864691135566523159,864691136740402524,1
864691135566705943,864691136740406108,1
864691135566705943,864691136741991772,1
864691135566741783,864691136742921308,1
864691135566761815,864691136724472317,2
864691135566855191,864691136741497180,1
864691135566945559,864691136741530460,1
864691135566979927,864691136724472317,1
864691135566979927,864691136741531228,1
864691135566979927,864691136741991772,2
864691135566979927,864691136743169372,1
864691135567047191,864691136725868541,1
864691135567051799,864691136725773053,3
864691135567103831,864691136742438492,1
864691135567192087,864691136742921308,3
864691135567206743,864691136746178532,1
864691135567724012,864691136732833902,1
864691135567754220,864691136724542973,1
864691135567754732,864691136736141422,1
864691135567950828,864691136724624125,2
864691135567950828,864691136724687613,2
864691135567950828,864691136724880893,2
864691135567950828,864691136736141422,2
864691135567950828,864691136740924764,2
864691135568181484,864691136724624125,1
864691135568281068,864691136739030126,1
864691135568715500,864691136740924764,2
864691135568816108,864691136732833902,2
864691135568816620,864691136741353820,1
